Age,Gender,EducationBackground,EmpDepartment,EmpJobRole,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,MaritalStatus_Married,MaritalStatus_Single,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely
0.751138185,1,6,3,15,0.674198765,2,1,0.67711849,3,1,3,0.529029995,0,0.289656944,3,0.461003863,2,2,0.377964473,0.25819889,0.18759238,0,0,1,0,0
0.320734999,0,3,5,18,0.508613264,2,2,0.842439649,3,2,3,0.130007766,0,0.276535076,2,0.512443161,5,3,0.615937513,0.516397779,0.615937513,0,0,0,0,1
0.253529556,1,6,4,13,0.299452939,1,1,0.57625745,3,1,3,0,0,0.511367729,2,0.355327548,1,3,0.40293591,0.25819889,0.377964473,0,0,0,0,1
0.785573221,0,6,3,5,0.377204512,3,2,0.843361659,3,3,1,0.892643601,0,0.594852869,3,0.791046073,4,2,0.657052029,0.504591932,0.032331645,0,0,0,0,1
0.272063071,1,5,3,6,0.218519463,2,2,0.596839093,2,2,1,0.079466227,0,0.499683929,2,0.548244835,2,2,0.518426556,0.25819889,0.633127297,0,0,1,0,0
0.125146815,1,5,3,13,0.783156629,1,2,0.910983629,2,1,1,0.353553391,0,0.230720392,1,0.431317355,2,3,0.409557167,0.25819889,0.336792072,0,0,0,0,1
0.5,0,6,5,18,0.816976295,4,1,0.165481564,1,2,3,0.718257786,0,0.309498813,3,0.560859647,1,3,0.469168627,0.25819889,0.469168627,0,1,0,0,0
0.19433246,1,5,3,13,1,1,2,0.885453663,3,1,1,0.429990336,0,0.171635226,1,0.492032616,1,3,0.449123832,0.350067448,0.449123832,0,0,0,0,1
0.254561969,1,5,3,12,0.890201808,1,2,0.908973147,3,1,2,0.187680186,0,0.091110797,2,0.399299792,2,3,0.377964473,0.25819889,0.377964473,0,0,0,0,1
0.360614957,0,4,3,13,0.893279736,3,2,0.724997573,3,1,3,0.6909229,0,0.171635226,1,0.597614305,1,3,0.707106781,0.683130051,0.707106781,0,0,0,0,1
0.344292886,0,5,3,13,0.456083201,2,1,0.454197625,3,1,4,0.353553391,0,0.520676488,3,0.50595846,3,2,0.609254773,0.480953022,0.584230507,0,0,1,0,0
0.419569258,1,5,3,15,0.450715178,2,1,0.375280723,2,2,4,0.353553391,0,0.37499504,1,0.65931179,2,3,0.796915816,0.4789943,0.824941536,0,1,0,0,1
0.306094368,0,5,5,18,0,1,2,0.331387502,3,2,3,0.353553391,0,0.359207895,3,0.657959228,4,3,0.790582618,0.564931375,0.322567872,0,1,0,0,0
0.376631587,0,5,3,15,0.709732729,3,1,0.170455093,2,1,4,0.289392869,0,0.102856552,2,0.621988128,3,3,0.809654321,0.69147978,0.73215872,0,1,0,0,1
0.251115257,1,5,5,18,0.595524879,3,1,0.429647803,3,2,3,0.622429131,0,0.707337085,4,0.592059447,3,3,0.572533702,0.49058943,0.572533702,0,0,0,0,1
0.38305135,1,5,3,15,0.017460144,3,1,0.273131305,3,2,4,0.495696583,0,0.479085608,1,0.567847894,2,2,0.389071174,0.367559905,0.280186354,0,1,0,0,1
0.790240235,1,6,3,6,0.357803098,3,1,0.849046671,3,3,2,0.935414347,0,0.580583376,4,0.805786032,4,3,0.65792154,0.537576995,0.037231836,0,0,0,0,0
0.326307794,0,6,5,14,0.208127293,1,1,0.572121734,2,1,3,0,0,0.619157361,3,0.327326835,1,2,0.377964473,0.295894698,0.377964473,0,0,0,0,0
0.407689968,0,5,1,9,0.296547962,3,1,0.703526727,3,1,3,0,0,0.192533174,4,0.527753619,2,1,0.377964473,0.426002354,0.629623939,0,0,0,1,0
0.832736001,0,6,3,16,0.68880023,1,1,0.890578871,3,1,4,0.353553391,0,0.346885451,4,0.466702366,3,3,0.433336145,0.365320068,0.178255018,0,0,0,0,1
0.506040772,0,5,3,5,0.186206745,3,1,0.827511211,3,3,3,0.824944323,0,0.121549965,3,0.860730134,3,2,0.707106781,0.731725184,0.690475535,0,0,0,1,0
0.545146203,0,5,5,11,0.123626014,4,2,0.894516959,3,4,1,0.874982563,0,0.390016363,2,0.884288619,2,2,0.493342844,0.860303637,0.755928946,0,0,0,0,1
0.277736277,1,5,5,18,0.857613319,2,1,0.636531865,1,2,1,0.73821974,0,0.429024814,4,0.517525327,5,3,0.41894827,0.448389698,0.348984552,0,0,0,0,0
0.720934816,0,1,1,9,0.792616439,3,1,0.687034619,3,3,2,0.624048189,0,0.390602339,2,0.962285014,2,3,0.4085755,0.270583438,0.402729314,0,0,0,0,0
0.54953834,0,4,5,18,0.136251103,4,1,0.241672771,2,2,4,0.619421044,0,0.106899567,1,0.735258413,2,3,0.761699004,0.416653235,0.833220339,0,1,0,0,0
0.879310043,1,6,3,15,0.853520516,2,1,0.918624636,3,1,3,0.382625764,0,0.38668744,3,0.42894354,2,2,0.377964473,0.25819889,0.031079675,0,0,1,0,0
0.503423554,1,6,4,11,0.001044772,1,1,0.387467214,2,5,3,0.353553391,1,0.25578007,3,0.863056586,2,3,0.755388938,0.266403738,0.657652965,0,0,0,0,0
0.736673467,1,4,3,16,0.079813334,4,1,0.195145065,4,4,3,0.549166917,0,0.770824097,3,0.974436674,2,2,0.557705131,0.376171907,0.332902272,0,0,1,0,0
0.415623419,0,5,3,15,0.654429586,3,2,0.115212291,2,1,4,0.428178724,0,0.087607815,2,0.577998892,2,3,0.752437497,0.661550629,0.659177618,0,0,0,0,1
0.553796701,0,5,1,10,0.559019792,3,2,0.101791329,3,4,3,0.107658522,0,0.321488172,4,0.812322639,3,2,0.735936316,0.37216164,0.817984766,0,0,0,0,1
0.81557994,0,4,1,10,0.743865856,4,2,0.892038175,3,4,2,0.668764006,0,0.825435747,3,0.661506533,5,3,0.763933551,0.504320694,0.731204935,0,1,0,0,1
0.605136136,1,4,5,11,0.29552154,3,2,0.863099854,3,5,2,0.850421581,0,0.036881116,2,0.949367812,4,2,0.795085692,0.512538343,0.832121062,0,0,0,0,1
0.811161464,0,6,5,11,0.094457924,4,1,0.753317972,2,4,3,0.363626205,0,0.540180648,3,0.597614305,2,3,0.710464842,0.961978534,0.910776674,0,0,0,0,0
0.372707415,1,5,5,18,0.596656967,3,1,0.074911383,2,2,3,0.3847903,0,0.315967475,4,0.568882027,3,2,0.444791246,0.687261772,0.636901068,0,0,0,0,0
0.194501473,0,6,5,18,0.257663237,1,2,0.943444842,2,2,3,0.353553391,0,0.089163723,1,0.427816203,3,2,0.542717844,0.25819889,0.46291005,0,0,0,0,1
0.726210806,0,5,5,11,0.188148641,3,1,0.802387691,2,4,3,0.717665864,0,0.2030162,3,0.780584484,3,3,0.778851985,0.447213595,0.776117421,0,1,0,0,1
0.753332772,0,5,5,11,0.094457924,3,1,0.821895811,1,4,3,0.5,0,0.405955372,2,0.751339502,2,3,0.793403839,0.367826862,0.782412671,0,0,0,0,1
0.41816059,0,5,1,10,0.182125481,2,1,0.803777199,3,2,3,0.121525324,0,0.325460006,4,0.551313014,1,2,0.431777457,0.382244417,0.655210873,0,0,0,1,0
0.201814421,0,5,5,18,0.125600746,2,1,0.439863811,3,2,3,0.463736808,0,0.376185452,1,0.459466878,3,2,0.47155625,0.365148372,0.06617938,0,0,1,0,1
0.752370333,1,5,1,9,0.256566826,1,1,0.529986284,3,1,3,0.797437118,0,0.52297684,4,0.488377931,1,2,0.427021644,0.331635944,0.404582017,0,0,0,0,0
0.575861686,1,5,1,9,0.784584879,2,2,0.316949141,3,1,3,0.54711542,0,0.479085608,4,0.568386179,2,2,0.674881808,0.552417188,0.642757078,0,1,0,0,1
0.453478843,1,5,3,15,0.600974486,2,1,0.306587063,3,2,4,0.3669686,0,0.471997125,1,0.602321573,2,3,0.754803317,0.44285573,0.707106781,0,0,0,0,1
0.377899246,0,5,5,18,0.03657192,2,2,0.694049534,2,2,1,0.453762128,0,0.097757632,3,0.649616315,4,3,0.755928946,0.611120051,0.760555565,0,1,0,0,1
0.357142857,0,5,3,15,0.913747095,3,1,0.427675047,2,1,3,0.297487818,0,0.713896692,2,0.711042398,4,3,0.728997989,0.458184643,0.770078062,0,0,0,0,0
0.319127873,1,6,3,6,0.046620468,2,1,0.540293261,2,2,3,0.640735547,0,0.044368273,2,0.618850872,2,2,0.583435311,0.553420609,0.486374415,0,0,0,0,0
0.591346064,0,3,5,18,0.311405461,3,2,0.470744477,2,2,2,0.420299212,0,0.093409214,1,0.647517579,4,3,0.608620057,0.344345929,0.557093927,0,1,0,0,0
0.355297587,0,6,4,11,0.580803183,4,2,0.541268854,3,3,1,0.543749125,0,0.132696616,2,0.692012816,1,3,0.691014431,0.771500008,0.755928946,0,0,0,0,1
0.583884792,1,6,4,17,0.572957113,3,1,0.479808155,2,3,2,0.357432914,0,0.014572583,3,0.932142471,3,3,0.832777911,0.445039602,0.790556313,0,0,0,0,1
0.581149395,0,5,3,15,0.146785937,1,1,0.641437088,3,1,4,0.302393398,0,0.171635226,3,0.617049381,5,3,0.633433907,0.659003506,0.72708257,0,1,0,0,1
0.794095121,0,5,1,10,0.718100173,4,2,0.665626272,3,4,3,0.450215913,0,0.802058541,3,0.67936157,5,2,0.743000813,0.448026586,0.74366182,0,0,0,0,1
0.815491458,0,6,5,11,0.094457924,4,1,0.751048792,2,4,3,0.390258948,0,0.513967494,3,0.597614305,2,3,0.719343628,0.861448941,0.871001527,0,0,0,0,0
0.608341081,1,4,4,11,0.256524521,2,2,0.819955008,3,5,2,0.883084727,0,0.022707518,3,0.954846579,4,3,0.79765978,0.430214573,0.8280216,0,0,0,0,0
0.398814184,0,5,4,14,0.981308895,4,1,0.907328201,2,1,3,0.044159576,0,0.870893233,1,0.493410745,4,3,0.493410745,0.507756527,0.425173046,0,0,0,0,0
0.227441759,1,5,3,16,0.114482508,1,1,0.370776997,3,1,1,0.459540178,0,0.215382299,4,0.50012573,3,3,0.495055963,0.335600695,0.438648658,0,0,0,0,1
0.412831495,0,4,5,18,0.616035792,3,1,0.703294766,3,2,1,0.169461398,0,0.405955372,4,0.570105796,2,1,0.545673889,0.214353597,0.679954807,0,1,0,0,0
0.625779622,0,6,5,18,0.754373058,2,2,0.772188222,2,2,1,0.916793036,0,0.330501811,3,0.49808656,3,3,0.448617168,0.342190919,0.448617168,0,0,0,0,0
0.325550579,0,5,3,15,0.40950591,3,1,0.105667129,2,1,4,0.421706001,0,0.164339107,2,0.495394735,3,3,0.604548785,0.560365772,0.553932136,0,1,0,0,1
0.609882645,0,5,3,15,0.107112471,1,1,0.659370617,3,1,4,0.341181307,0,0.171635226,3,0.602314313,5,3,0.606276603,0.677295499,0.71193755,0,1,0,0,1
0.653582907,0,3,3,14,0.032307428,3,1,0.646101371,3,1,3,0.907605501,0,0.094841259,2,0.76356258,2,2,0.607039891,0.294778803,0.406298467,0,0,0,0,1
0.500724145,1,5,3,6,0.317600642,3,2,0.752272925,3,2,1,0.357703074,0,0.619157361,2,0.675688828,2,3,0.58046073,0.356934319,0.436708673,0,0,1,0,0
0.684876881,1,5,3,16,0.636063035,1,1,0.718431452,3,1,3,0.400189924,0,0.304576264,4,0.435421315,3,3,0.377964473,0.292257399,0.120364364,0,0,0,0,1
0.375315179,1,0,1,9,0.180476401,3,1,0.576301891,2,1,1,0.632889126,0,0.087607815,4,0.56321355,1,3,0.377964473,0.25819889,0.0435169,0,0,0,0,1
0.421509745,1,6,1,10,0.483305415,3,1,0.608035315,3,1,1,0.456565293,0,0,3,0.739044386,3,3,0.46291005,0.25819889,0.576280137,0,0,0,0,1
0.601511648,0,4,5,11,0.222545711,4,2,0.830581438,3,5,1,0.494328917,0,0.162807367,3,0.877110311,2,2,0.550348449,0.606544572,0.490135316,0,0,1,0,1
0.225024112,0,5,5,14,0.435049806,1,1,0.542487277,2,1,4,0.163488606,0,0.76751506,3,0.327326835,2,2,0.377964473,0.365148372,0.377964473,0,0,1,0,0
0.344836523,0,6,5,14,0.333612924,1,1,0.746969916,2,1,3,0,0,0.619157361,3,0.327326835,1,2,0.377964473,0.337509095,0.377964473,0,0,0,0,0
0.747448835,0,3,1,10,0.576539103,3,1,0.792306306,3,4,2,0.510695102,0,0.246475378,2,0.83098184,2,3,0.46425414,0.477526724,0.507268374,0,1,0,0,0
0.74946708,1,3,1,9,0.724325131,3,1,0.951241594,2,1,2,0.669900929,0,0.195702324,3,0.514748921,1,2,0.421193135,0.25819889,0.421193135,0,0,0,0,1
0.60536439,1,5,3,15,0.262109015,3,1,0.314685355,3,1,3,0.774695568,0,0.135898,3,0.484225482,2,2,0.414092199,0.25819889,0.377964473,0,0,1,0,0
0.395191987,0,6,3,15,0.780700289,2,1,0.131281225,2,1,4,0.423151345,0,0.09765856,1,0.622035559,2,3,0.790459162,0.673827849,0.707106781,0,0,0,0,1
0.664286071,0,4,5,11,0.094457924,3,1,0.816244967,2,5,1,0.601136875,0,0.119437805,3,0.894125989,2,2,0.424676456,0.354455025,0.329166373,0,0,1,0,1
0.466964073,0,6,5,18,0.734480967,3,1,0.065154559,1,2,3,0.809596123,0,0.537209611,3,0.60640793,1,3,0.443303696,0.323709533,0.402100655,0,1,0,0,0
0.141118924,1,5,3,13,0.978717439,1,2,0.89941688,2,1,1,0.353553391,0,0.177434268,1,0.459809317,2,3,0.381065206,0.25819889,0.373923519,0,0,0,0,1
0.169114954,1,6,5,18,0.97745372,3,1,0.205092895,2,2,3,0.50082536,0,0.546697866,4,0.463436033,2,3,0.37911437,0.364362842,0.37911437,0,1,0,0,1
0.314467974,1,5,3,6,0.28187492,3,2,0.693803461,3,2,1,0.012716214,0,0.608119474,1,0.59822001,2,2,0.53127148,0.25819889,0.70027198,0,0,1,0,0
0.212767454,0,5,4,12,0.423902055,2,1,0.483524829,3,1,3,0.411879795,0,0.351774482,4,0.534592835,3,2,0.451572777,0.25819889,0.377964473,0,1,0,1,0
0.560622023,0,4,5,18,0.381574108,2,1,0.296374019,3,2,1,0.128843746,0,0.087607815,4,0.664343427,5,3,0.516068855,0.601190149,0.393184797,0,0,0,0,1
0.235850188,1,5,3,16,0.12728083,1,1,0.488012475,3,1,1,0.433681074,0,0.29704686,4,0.523911404,3,3,0.569892696,0.316715876,0.477433767,0,0,0,0,1
0.216369154,1,6,5,18,0.570057582,3,1,0.352128046,2,2,2,0.43885841,0,0.320429712,4,0.519149197,3,3,0.535764978,0.47674935,0.515381681,0,1,0,0,1
0.518135757,0,4,5,18,0.094457924,2,2,0.803708782,3,2,1,0.612372436,0,0.261783567,3,0.719397493,3,3,0.750111829,0.539323666,0.828706021,0,0,0,0,1
0.593539053,1,6,3,16,0.548551568,3,1,0.498960799,2,4,1,0.357036857,0,0,2,0.943519526,3,3,0.841870576,0.456945529,0.793723075,0,0,0,0,1
0.484047206,0,6,4,11,0.255219305,4,2,0.780188386,3,3,1,0.805949444,0,0.315629716,2,0.822148856,1,3,0.538309932,0.828302065,0.755928946,0,0,0,0,1
0.193165078,0,5,5,14,0.805061599,1,1,0.123595821,2,1,3,0.353553391,0,0.779819878,3,0.53152024,4,2,0.700048995,0.545977395,0.700048995,0,0,0,0,0
0.523809524,0,4,5,18,0.38479521,2,1,0.424028315,3,2,1,0.120718332,0,0.120111076,3,0.599469255,4,3,0.578168829,0.662277449,0.381182569,0,1,0,0,1
0.600044626,0,6,5,18,0.499200745,3,2,0.581892734,1,2,3,0.386795475,0,0.149590818,3,0.686463224,2,3,0.785149543,0.496971676,0.855454865,0,1,0,0,0
0.19047619,1,5,3,13,0.013995084,2,1,0.48299221,2,1,1,0.429482319,0,0.383217373,1,0.46291005,2,3,0.450324335,0.25819889,0.450324335,0,1,0,0,0
0.193092085,0,6,3,12,0.3827103,3,1,0.440554139,3,1,3,0.385986035,0,0.376752277,3,0.466312436,3,3,0.455117706,0.268009726,0.343292517,0,0,0,0,0
0.26260065,0,6,5,18,0.853164483,3,1,0.50509637,1,2,3,0.575462347,0,0.180685294,3,0.405865877,2,3,0.377964473,0.365148372,0.377964473,0,1,0,0,1
0.677687485,0,4,5,18,0.094457924,2,2,0.600467082,3,2,2,0.546349805,0,0.104142843,2,0.717343474,4,3,0.533861954,0.500890544,0.570664358,0,1,0,0,0
0.419186446,1,6,5,18,0.113699281,3,1,0.278821775,2,2,3,0.756810836,0,0.063910434,3,0.742447641,2,1,0.280122829,0.79928079,0.668866774,0,1,0,0,1
0.599171991,0,4,5,11,0.197514317,3,1,0.907123808,1,5,2,0.446260645,0,0.349639832,1,0.927809751,2,2,0.812412557,0.491666219,0.838526289,0,0,1,0,1
0.368348483,0,5,3,14,0.994973869,4,1,0.546466847,2,1,3,0.270355864,0,0.83082916,1,0.64964286,4,3,0.64964286,0.463493889,0.666987049,0,0,0,0,0
0.379532676,1,5,4,12,0.75262183,2,1,0.911123587,3,1,3,0,0,0.012306291,3,0.327326835,1,3,0.377964473,0.25819889,0.377964473,0,0,0,0,1
0.474649303,1,5,3,15,0.732105673,2,1,0.341526883,3,2,4,0.625652144,0,0.33531094,1,0.693091144,2,3,0.733097976,0.358823637,0.707106781,0,0,0,0,1
0.455263827,0,4,5,18,0.280670961,2,2,0.877730759,2,2,1,0.69208304,0,0.313687253,3,0.684232661,4,3,0.678205432,0.533713688,0.749082707,0,0,0,0,0
0.666386391,0,5,3,12,0.738623033,1,1,0.83895791,3,2,3,0.789283324,0,0.000505104,3,0.998983683,3,2,0.379211727,0.259138118,0.379076782,0,0,0,1,0
0.373420567,0,6,1,10,0.756463886,4,2,0.331158898,4,2,1,0.353553391,0,0,3,0.721196397,1,3,0.537255331,0.361772138,0.825579171,0,0,0,0,1
0.359449355,1,5,5,18,0.432578178,4,1,0.306167203,3,2,1,0.475781778,0,0.182984861,4,0.531053832,5,1,0.382078935,0.347461883,0.385547586,0,1,0,0,1
0.467500084,0,5,1,10,0.408936161,3,1,0.692301309,3,1,2,0.241299568,0,0.054494486,1,0.554554248,2,1,0.484815041,0.608226162,0.722607904,0,0,0,0,0
0.542570452,1,5,3,16,0.197062994,1,2,0.351291283,2,3,4,0.470676928,0,0.287791818,3,0.85323717,3,3,0.704583874,0.516397779,0.737035678,0,1,0,0,0
0.446859805,1,6,1,9,0.344482915,3,1,0.755195173,3,1,2,0.445134872,0,0.018833577,2,0.717187102,4,3,0.48970582,0.25819889,0.495063089,0,0,1,0,1
0.929217615,1,5,3,16,0.591421841,4,1,0.777903435,3,4,3,0.5,0,0.307319198,2,0.913686999,3,2,0.393195378,0.365148372,0.367194597,0,0,0,0,0
0.421981481,0,5,3,6,0.528092537,2,2,0.904332399,3,2,3,0.208453278,0,0.143032062,1,0.607543468,4,2,0.595065825,0.569593323,0.304944929,0,0,0,0,1
0.480024684,1,5,3,15,0,3,2,0.25124624,3,1,4,0.652304515,0,0.316190261,2,0.523656673,2,2,0.41331064,0.320646299,0.313325263,0,0,0,0,1
0.523396496,1,6,4,11,0.00713995,1,1,0.411394857,2,5,3,0.353553391,1,0.274984009,3,0.845736563,2,3,0.752238543,0.314270657,0.675150783,0,0,0,0,0
0.580585041,1,6,3,16,0.163091778,4,1,0.905771432,3,3,1,0.567139525,0,0.031482808,1,0.858069174,2,2,0.646732671,0.766248628,0.447328602,0,0,0,0,1
0.357142857,0,5,3,15,0.897437022,3,1,0.430310485,2,1,3,0.286886046,0,0.694571759,2,0.711786607,4,3,0.733137527,0.460259223,0.772753603,0,0,0,0,0
0.481144927,1,5,5,18,0.059696039,1,2,0.689938675,2,2,3,0.353553391,0,0.476485467,2,0.688712593,2,3,0.677073302,0.804682652,0.240922037,0,1,0,0,1
0.805431382,0,6,4,17,0.279324961,2,1,0.56159291,3,3,2,0.498675183,1,0.614348742,3,0.598829336,1,2,0.709756416,0.683556741,0.709085353,0,0,1,0,0
0.693380931,0,6,3,6,0.451159958,3,2,0.629126514,3,2,1,0.758418383,0,0.403082432,3,0.773386171,3,3,0.605820334,0.58417446,0.287438959,0,0,0,0,1
0.436442935,0,5,1,9,0.275209424,3,1,0.727003184,3,1,3,0,0,0.186023827,4,0.549514005,2,1,0.377964473,0.432609286,0.668965747,0,0,0,1,0
0.257521538,0,5,3,15,0.183469539,1,1,0.551591766,2,1,3,0.211328732,0,0.171635226,2,0.547019162,5,3,0.616676222,0.362065095,0.616676222,0,0,0,0,0
0.641017368,0,5,1,9,0.225048029,3,2,0.954621917,3,1,3,0.107038775,0,0.316428077,2,0.597614305,5,3,0.715640583,0.3033304,0.747395145,0,0,0,0,1
0.581017051,0,6,5,18,0.518363886,3,2,0.586485478,1,2,3,0.401569571,0,0.139793412,3,0.66625819,2,3,0.758481077,0.488337948,0.824181772,0,1,0,0,0
0.542277829,0,6,3,4,0.417163978,1,2,0.400909989,1,4,2,0.38640593,0,0.652671178,2,0.835942515,3,3,0.478974951,0.601079972,0.814185903,0,0,0,0,0
0.487170404,0,4,5,18,0.746395098,1,2,0.504178862,2,3,3,0.063503263,0,0.03082815,1,0.817814918,2,2,0.801783726,0.774596669,0.537068477,0,1,0,0,1
0.422416517,1,6,1,10,0.531267298,3,1,0.615248524,3,1,2,0.462142631,0,0.123846642,3,0.697204881,3,2,0.550511026,0.354946585,0.538657277,0,0,0,0,1
0.341414933,0,3,5,18,0.535081164,3,2,0.702175181,2,2,3,0.137852068,0,0.066921352,1,0.515431849,5,3,0.638728852,0.415724863,0.601813883,0,0,0,0,1
0.374837841,0,6,3,6,0.342179393,2,2,0.292026137,2,2,1,0.442731956,0,0.087607815,2,0.593508533,2,2,0.506518394,0.516960437,0.578395462,0,0,0,0,1
0.254751705,0,3,3,2,0.863883946,2,2,0.676634288,2,3,1,0.362090881,0,0.110430044,1,0.612045298,2,2,0.707106781,0.264433791,0.811218637,0,0,1,0,0
0.249443908,1,5,3,12,0.895232511,1,2,0.908477625,3,1,2,0.19528012,0,0.094800244,2,0.40221427,2,3,0.377964473,0.25819889,0.377964473,0,0,0,0,1
0.436222025,0,5,1,10,0.657855206,3,2,0.528683128,3,1,2,0.353553391,0,0.162571704,2,0.555931903,2,1,0.625214241,0.665934287,0.723673972,0,1,0,0,1
0.839105078,0,6,5,18,0.890060262,3,1,0.601529147,3,3,1,0.868828871,0,0.164700784,2,0.742755875,2,2,0.381396462,0.377995535,0.395087708,0,0,1,0,1
0.216970743,0,5,3,2,0.184074012,3,1,0.345408345,2,2,3,0.039870648,0,0.497939549,1,0.402734653,2,2,0.415082254,0.353087548,0.425759089,0,0,0,0,0
0.500090292,0,3,5,18,0.361493366,3,2,0.623260357,3,2,2,0.214376006,0,0,2,0.56760989,5,3,0.467397922,0.486734921,0.467397922,0,0,0,0,0
0.387108151,1,5,3,6,0.296371529,3,2,0.715844972,3,2,1,0.145147013,0,0.619157361,2,0.629295005,2,3,0.553163082,0.298263272,0.597385953,0,0,1,0,0
0.24001822,0,6,5,18,0.261211164,2,2,0.505731145,2,2,4,0.443786915,0,0.053979823,2,0.565571797,2,3,0.699196313,0.52002152,0.507034269,0,0,0,0,1
0.246094786,0,6,3,6,0.152279023,2,2,0.281008336,2,2,2,0.393240248,0,0.087607815,2,0.473887371,2,2,0.482316934,0.37335473,0.467161648,0,0,0,0,1
0.55780254,0,6,3,6,0.520625951,3,1,0.422883361,2,2,1,0.5,0,0.102603627,2,0.748313239,2,3,0.506582619,0.62638198,0.648366947,0,0,0,0,1
0.337284773,0,5,3,16,0.049841675,1,2,0.572593228,3,2,4,0.43082742,0,0.252488331,3,0.682262345,5,3,0.772312114,0.380156533,0.499350173,0,0,0,0,0
0.218742342,0,4,3,13,0.148515919,2,1,0.361636209,2,1,1,0.455974847,0,0.31322877,1,0.516216042,2,3,0.559545075,0.426355249,0.559545075,0,0,0,0,1
0.523809524,0,4,5,18,0.391965067,2,1,0.41203431,3,2,1,0.108576972,0,0.11684203,3,0.59619827,4,3,0.573779057,0.664374719,0.369724824,0,1,0,0,1
0.419583203,0,4,5,18,0.512771107,3,1,0.746198416,3,2,1,0.311247257,0,0.405955372,4,0.659794901,2,1,0.614921175,0.393700099,0.801635893,0,1,0,0,0
0.786347629,1,6,4,11,0.087385208,3,1,0.726411071,2,5,3,0.353553391,1,0.527810924,3,0.617712093,2,3,0.710762433,0.944456239,0.905516,0,0,0,0,0
0.475270664,0,5,3,15,0.456083201,2,1,0.524578129,3,1,3,0.144676426,0,0.131085441,2,0.692947994,5,2,0.754846915,0.480664258,0.754846915,0,1,0,0,1
0.556120088,0,4,4,11,0.291788583,4,2,0.684412425,3,4,1,0.541685053,0,0.0636808,3,0.807532097,1,2,0.4937159,0.464875897,0.400723759,0,0,0,0,1
0.557022657,0,5,3,15,0.080787509,1,1,0.653531365,3,1,3,0.353553391,0,0.171635226,3,0.572282065,5,3,0.578119243,0.621631927,0.671765431,0,0,0,0,0
0.381997557,0,5,5,18,0.106272802,2,1,0.52492195,2,2,3,0.37742544,0,0.184814974,1,0.561809504,2,3,0.732697564,0.707853096,0,0,0,0,0,1
0.474242384,0,4,1,9,0.27913483,3,1,0.838695242,3,1,3,0.095620271,0,0.254786709,3,0.56118287,2,1,0.420306365,0.396093629,0.696048468,0,0,1,0,0
0.375567757,1,0,2,9,0.094457924,3,1,0.716205467,2,1,1,0.682985427,0,0.120904827,4,0.612294505,1,3,0.563094817,0.333098553,0.299547189,0,0,0,0,0
0.169347461,1,5,1,9,0.542200329,3,1,0.467193229,3,1,3,0.035760105,0,0.275407478,4,0.354665021,2,2,0.420831608,0.392185114,0.316687464,0,1,0,0,0
0.399401204,0,6,4,14,0.930758048,3,2,0.779478562,2,1,3,0.079602345,0,0.700597523,1,0.493238636,4,3,0.539207265,0.56455701,0.452070677,0,1,0,0,1
0.379950976,1,5,3,13,0.999101667,3,2,0.835810503,3,2,3,0.692236677,0,0.168101117,1,0.603263281,1,3,0.719425579,0.678681058,0.707106781,0,1,0,0,1
0.715721601,0,2,1,10,0.844811253,3,1,0.670741097,2,3,2,0.603364644,0,0.400614192,2,0.960958673,2,2,0.377964473,0.25819889,0.380920871,0,1,0,0,0
0.230841069,0,3,5,14,0.381703151,2,1,0.482121746,1,1,2,0.353553391,0,0.143644201,3,0.277057002,3,3,0.377964473,0.347706581,0.377964473,1,0,1,0,0
0.770761813,0,5,5,11,0.094457924,3,1,0.795682591,1,5,2,0.387612768,1,0.516571984,3,0.682737929,2,3,0.739212755,0.827477849,0.916653313,0,0,1,0,0
0.258438671,1,5,3,13,0.749992528,2,2,0.87937941,2,1,2,0.555503799,0,0.239756898,1,0.503428899,1,2,0.602395715,0.500920425,0.5185019,0,1,0,0,1
0.071428571,0,3,5,14,0.05519355,1,1,0.889785249,2,1,2,0.353553391,0,0.113754129,3,0.327326835,3,2,0.377964473,0.271141532,0.377964473,0,0,1,0,0
0.442493901,0,5,1,10,0.346596995,3,1,0.738838869,3,1,2,0.402542695,0,0.033454213,3,0.705745927,3,2,0.446352916,0.295040617,0.520023714,0,0,1,0,0
0.775298603,1,5,5,18,0.848394398,4,1,0.61027624,3,3,1,0.715246751,0,0.157005702,1,0.755272488,2,2,0.443769672,0.450668432,0.459304172,0,0,1,0,1
0.363334693,0,5,3,15,0.536671118,3,1,0.396408464,2,1,4,0.091944064,0,0.149783303,2,0.696996593,4,3,0.833875441,0.572023721,0.809254031,0,1,0,0,1
0.54821358,1,6,3,16,0.19198299,3,1,0.810200764,2,4,1,0.449965521,0,0,1,0.906394206,3,3,0.754271638,0.716565004,0.578688543,0,0,0,0,1
